2024-05-16 08:34:16,828 INFO    StreamThr :13331 [internal.py:wandb_internal():85] W&B internal server running at pid: 13331, started at: 2024-05-16 08:34:16.826291
2024-05-16 08:34:22,479 INFO    Thread-12 :13331 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/wsl/mount/Udacity/DevOpsML/LessonsTraining/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20240516_083416-czn64b36/files/diff.patch
2024-05-16 08:34:22,481 INFO    Thread-12 :13331 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/wsl/mount/Udacity/DevOpsML/LessonsTraining/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20240516_083416-czn64b36/files/requirements.txt
2024-05-16 08:34:22,482 INFO    Thread-12 :13331 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/c/wsl/mount/Udacity/DevOpsML/LessonsTraining/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20240516_083416-czn64b36/files/wandb-metadata.json
2024-05-16 08:34:22,556 DEBUG   SenderThread:13331 [sender.py:send():378] send: telemetry
2024-05-16 08:34:22,626 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-16 08:34:22,627 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: log_artifact
2024-05-16 08:34:22,630 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: pause
2024-05-16 08:34:22,630 INFO    HandlerThread:13331 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-16 08:34:22,630 INFO    HandlerThread:13331 [system_monitor.py:finish():203] Stopping system monitor
2024-05-16 08:34:22,631 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined cpu monitor
2024-05-16 08:34:22,631 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-16 08:34:22,632 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined disk monitor
2024-05-16 08:34:22,632 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-16 08:34:22,633 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined memory monitor
2024-05-16 08:34:22,633 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-16 08:34:22,634 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined network monitor
2024-05-16 08:34:22,878 INFO    wandb-upload_0:13331 [upload_job.py:push():130] Uploaded file /tmp/tmp8fse1iv3wandb/a7wd195q-wandb-metadata.json
2024-05-16 08:34:22,895 INFO    wandb-upload_1:13331 [upload_job.py:push():130] Uploaded file /tmp/tmp8fse1iv3wandb/u72ea0bp-diff.patch
2024-05-16 08:34:24,291 INFO    wandb-upload_0:13331 [upload_job.py:push():88] Uploaded file /home/meirof/.local/share/wandb/artifacts/staging/tmpeeq54ch4
2024-05-16 08:34:25,048 INFO    SenderThread:13331 [sender.py:send_request_log_artifact():1455] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6ODQxMjIzNDg0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NjM5NjUxMg==', 'latestArtifact': None}}
2024-05-16 08:34:25,049 DEBUG   SenderThread:13331 [sender.py:send():378] send: stats
2024-05-16 08:34:28,050 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:34:33,052 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:34:35,980 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: resume
2024-05-16 08:34:35,980 INFO    HandlerThread:13331 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-16 08:34:35,980 INFO    HandlerThread:13331 [system_monitor.py:start():194] Starting system monitor
2024-05-16 08:34:35,982 INFO    SystemMonitor:13331 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 08:34:35,982 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started cpu monitoring
2024-05-16 08:34:35,983 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started disk monitoring
2024-05-16 08:34:35,985 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started memory monitoring
2024-05-16 08:34:35,986 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started network monitoring
2024-05-16 08:34:36,854 DEBUG   SenderThread:13331 [sender.py:send():378] send: use_artifact
2024-05-16 08:34:37,276 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:34:37,277 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:34:37,826 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-16 08:34:37,827 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: log_artifact
2024-05-16 08:34:37,830 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: pause
2024-05-16 08:34:37,831 INFO    HandlerThread:13331 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-16 08:34:37,831 INFO    HandlerThread:13331 [system_monitor.py:finish():203] Stopping system monitor
2024-05-16 08:34:37,832 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined cpu monitor
2024-05-16 08:34:37,832 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-16 08:34:37,833 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-16 08:34:37,832 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined disk monitor
2024-05-16 08:34:37,833 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-16 08:34:37,834 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined memory monitor
2024-05-16 08:34:37,835 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined network monitor
2024-05-16 08:34:38,016 INFO    SenderThread:13331 [sender.py:send_request_log_artifact():1455] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6ODQxMjIzNDg0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NjM5NjUxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQxMjIzNDg0', 'versionIndex': 0}}}
2024-05-16 08:34:38,016 DEBUG   SenderThread:13331 [sender.py:send():378] send: stats
2024-05-16 08:34:39,017 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:34:44,018 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:34:49,023 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:34:49,739 INFO    Thread-12 :13331 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/c/wsl/mount/Udacity/DevOpsML/LessonsTraining/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20240516_083416-czn64b36/files/config.yaml
2024-05-16 08:34:52,277 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:34:52,277 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:34:54,532 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:34:59,533 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:04,535 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:07,277 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:35:07,278 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:35:09,557 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:12,013 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: resume
2024-05-16 08:35:12,013 INFO    HandlerThread:13331 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-16 08:35:12,014 INFO    HandlerThread:13331 [system_monitor.py:start():194] Starting system monitor
2024-05-16 08:35:12,014 INFO    SystemMonitor:13331 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 08:35:12,015 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started cpu monitoring
2024-05-16 08:35:12,016 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started disk monitoring
2024-05-16 08:35:12,017 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started memory monitoring
2024-05-16 08:35:12,018 INFO    SystemMonitor:13331 [interfaces.py:start():188] Started network monitoring
2024-05-16 08:35:14,561 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:19,561 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:22,295 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:35:22,296 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:35:24,564 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:29,565 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:34,566 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:37,286 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:35:37,287 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:35:39,570 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:44,572 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:49,573 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:52,306 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:35:52,307 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:35:54,587 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:35:55,783 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: log_artifact
2024-05-16 08:35:55,783 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: log_artifact
2024-05-16 08:35:55,788 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: pause
2024-05-16 08:35:55,788 INFO    HandlerThread:13331 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-16 08:35:55,789 INFO    HandlerThread:13331 [system_monitor.py:finish():203] Stopping system monitor
2024-05-16 08:35:55,789 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-16 08:35:55,790 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined cpu monitor
2024-05-16 08:35:55,790 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-16 08:35:55,790 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined disk monitor
2024-05-16 08:35:55,791 DEBUG   SystemMonitor:13331 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-16 08:35:55,791 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined memory monitor
2024-05-16 08:35:55,792 INFO    HandlerThread:13331 [interfaces.py:finish():200] Joined network monitor
2024-05-16 08:35:56,943 INFO    wandb-upload_1:13331 [upload_job.py:push():88] Uploaded file /home/meirof/.local/share/wandb/artifacts/staging/tmpblj_iab9
2024-05-16 08:35:57,817 INFO    SenderThread:13331 [sender.py:send_request_log_artifact():1455] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6ODQxMjI0NTU0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NjM5NjUxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQxMjIzNDg0', 'versionIndex': 0}}}
2024-05-16 08:35:57,818 DEBUG   SenderThread:13331 [sender.py:send():378] send: stats
2024-05-16 08:35:59,819 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:04,820 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:07,279 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:36:07,280 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:36:10,495 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:15,496 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:20,498 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:22,279 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:36:22,281 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:36:25,550 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:30,552 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:35,553 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:37,280 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:36:37,281 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:36:41,508 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:46,510 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:51,511 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:36:52,280 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:36:52,281 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:36:56,565 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:01,566 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:06,567 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:07,280 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:37:07,281 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:37:11,570 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:16,572 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:21,573 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:22,280 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:37:22,281 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:37:27,559 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:32,561 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:37,280 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:37:37,281 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:37:38,526 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:43,528 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:48,529 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:52,281 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:37:52,282 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:37:54,485 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:37:59,487 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:04,488 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:07,281 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:38:07,282 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:38:09,543 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:14,545 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:19,546 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:22,281 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:38:22,282 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:38:25,484 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:30,486 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:35,487 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:37,282 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:38:37,283 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:38:40,508 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:45,509 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:50,510 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:38:52,282 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:38:52,283 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:38:55,542 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:00,543 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:05,544 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:07,290 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:39:07,290 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:39:11,512 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:16,514 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:21,515 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:22,287 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:39:22,289 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:39:26,553 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:31,554 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:36,556 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:37,288 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:39:37,289 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:39:42,499 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:47,501 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:52,288 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: stop_status
2024-05-16 08:39:52,289 DEBUG   SenderThread:13331 [sender.py:send_request():405] send_request: stop_status
2024-05-16 08:39:52,570 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
2024-05-16 08:39:57,571 DEBUG   HandlerThread:13331 [handler.py:handle_request():158] handle_request: status_report
